smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type,admet_solubility,admet_solubility_source,admet_lipophilicity,admet_lipophilicity_source,admet_clearance_hepatocyte,admet_clearance_hepatocyte_source,admet_clearance_microsome,admet_clearance_microsome_source,admet_herg,admet_herg_source,admet_ames,admet_ames_source,admet_bbb,admet_bbb_source,admet_caco2,admet_caco2_source,admet_ppbr,admet_ppbr_source
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1C1CCN(C)CC1,CHEMBL2411831,IC50,4.96,CHEMBL2409309,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(C4CCNCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,CHEMBL2411831,IC50,4.77,CHEMBL481717,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(N4CCCCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,2.74,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,91.1,tdc_measured
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,CHEMBL2411831,IC50,5.22,CHEMBL520431,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(N4CCCNCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,69.61,tdc_measured
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,CHEMBL2411831,IC50,4.64,CHEMBL481806,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1C1CCN(C)CC1,CHEMBL2411831,IC50,5.4,CHEMBL2409310,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(C4CCNCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,CHEMBL2411831,IC50,5.1,CHEMBL481008,2013,CHEMBL2406904,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,56,586,c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,CHEMBL2026445,IC50,4.12,CHEMBL2023802,2012,CHEMBL2021798,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,45,587,O=C(Cc1ccc(Oc2ccnc3ccccc23)cn1)Nc1cc[nH]n1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,3.29,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,CHEMBL4054845,IC50,4.77,CHEMBL4091096,2017,CHEMBL4052645,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by flux-based assay,84,308,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1Cl,CHEMBL5162869,IC50,4.65,CHEMBL5207649,2022,CHEMBL5154820,Eur J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells with holding potential of -80 mV by whole cell patch clamp assay,111,588,c1ccc(-c2cncnc2-c2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOC)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,CHEMBL5347182,IC50,5.37,CHEMBL5403996,2022,CHEMBL5346862,Eur J Med Chem,Scientific Literature,Inhibition of human recombinant hERG expressed in CHO-K1 cells assessed as inhibition of channel current by automated patch clamp assay,111,589,O=c1c2cc(-c3ccccc3)sc2n(Cc2ccccc2)c(=O)n1-c1cccnn1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(-n2nc3c(N4CC(OC)C4)nnc(C)c3c2C)c(F)c1,CHEMBL1804921,IC50,5.22,CHEMBL1801192,2010,CHEMBL1800009,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human hERG,25,590,c1ccc(-n2cc3cnnc(N4CCC4)c3n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)nn1,CHEMBL1827362,IC50,4.98,CHEMBL237394,2011,CHEMBL1821550,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,32,29,c1cnnc(-n2cc(-c3ccc4cc(CCN5CCCC5)ccc4n3)cn2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@@H]2c2ccc(OC)cc2)cc1,CHEMBL1039568,IC50,4.91,CHEMBL570805,2009,CHEMBL1154688,J Med Chem,Scientific Literature,Inhibition of human ERG by patch-clamp technique,17,591,O=C1NCC(c2ccccc2)N1CCc1ccccc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,CHEMBL2216324,IC50,4.84,CHEMBL2204249,2012,CHEMBL2203263,ACS Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 1 hr by scintillation counting analysis,45,169,O=C(CNC(=O)c1ccccc1)NC1CN(C2CCC(c3cccnc3)CC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,CHEMBL4671572,IC50,6.05,CHEMBL4758966,2020,CHEMBL4665835,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,99,592,C1=C(C2=Nc3ccccc3Nc3ccccc32)CCNC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC(C)(C)CO)c(N)c3C(N)=O)ccc2c1,CHEMBL4675513,IC50,4.52,CHEMBL4753941,2019,CHEMBL4673226,J Med Chem,Scientific Literature,Inhibition of human ERG by thallium flux assay,95,200,c1ccc2cc(-c3cc[nH]n3)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CC4)c(N)c3C(N)=O)ccc2c1,CHEMBL4675513,IC50,4.8,CHEMBL4740515,2019,CHEMBL4673226,J Med Chem,Scientific Literature,Inhibition of human ERG by thallium flux assay,95,200,c1ccc2cc(-c3ccn(CC4CC4)n3)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CCN(C(C)C)CC4)c4ncnc(N)c34)ccc2c1,CHEMBL4431791,IC50,6.52,CHEMBL4445679,2016,CHEMBL4431312,J Med Chem,Scientific Literature,Inhibition of human ERG,75,279,c1ccc2cc(-c3nn(CC4CCNCC4)c4ncncc34)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,CHEMBL4431791,IC50,6.4,CHEMBL2078876,2016,CHEMBL4431312,J Med Chem,Scientific Literature,Inhibition of human ERG,75,279,c1ccc2cc(-c3nn(CC4CCNCC4)c4ncncc34)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,CHEMBL5232746,IC50,6.4,CHEMBL2078876,2021,CHEMBL5230160,J Med Chem,Scientific Literature,Inhibition of hERG,106,593,c1ccc2cc(-c3nn(CC4CCNCC4)c4ncncc34)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2n1,CHEMBL4431791,IC50,5.0,CHEMBL4576165,2016,CHEMBL4431312,J Med Chem,Scientific Literature,Inhibition of human ERG,75,279,c1cnc2ccc(-c3nn(CC4CCNCC4)c4ncncc34)cc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CN(C)C4)c4ncnc(N)c34)ccc2c1,CHEMBL4431791,IC50,5.85,CHEMBL4558606,2016,CHEMBL4431312,J Med Chem,Scientific Literature,Inhibition of human ERG,75,279,c1ccc2cc(-c3nn(CC4CNC4)c4ncncc34)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2cc(-c3nn(CC4CNC4)c4ncnc(N)c34)ccc2c1,CHEMBL4431791,IC50,5.77,CHEMBL4587540,2016,CHEMBL4431312,J Med Chem,Scientific Literature,Inhibition of human ERG,75,279,c1ccc2cc(-c3nn(CC4CNC4)c4ncncc34)ccc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3607541,IC50,6.4,CHEMBL3605140,2015,CHEMBL3603744,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG assessed as reduction in MK499 competitive binding,67,225,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cccnc56)(CC3)OC4)nc2N1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)c1,CHEMBL984535,IC50,5.57,CHEMBL456808,2008,CHEMBL1142499,Bioorg Med Chem Lett,Scientific Literature,Displacement of [35S]MK-499 from human ERG expressed in HEK293 cells,9,134,O=c1ccn(-c2cccc(-c3ccccc3)c2)c2ncccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)c1,CHEMBL3227234,IC50,4.85,CHEMBL3218912,2013,CHEMBL3217433,Medchemcomm,Scientific Literature,Inhibition of human ERG,56,477,O=c1c2nn(-c3ccccc3)cc2nc(-c2cccnc2)n1CC1CCCN(CC2CCCO2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccccc1-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2[nH]1,CHEMBL4718826,IC50,4.96,CHEMBL4760328,2016,CHEMBL4715760,Eur J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by IonWorks patch-clamp electrophysiology assay,75,594,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,CHEMBL1120514,IC50,5.16,CHEMBL403441,2010,CHEMBL1155538,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human ERG,25,249,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,CHEMBL864238,IC50,4.8,CHEMBL534723,2006,CHEMBL1145304,Bioorg Med Chem Lett,Scientific Literature,Binding affinity to hERG,4,595,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,CHEMBL3705667,IC50,5.24,CHEMBL3703300,2015,CHEMBL3638878,,BindingDB Patent Bioactivity Data,"Inhibition Assay: The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel.The membrane potential was held at −80 mV and repetitively (every 15 seconds) depolarized to +20 mV for 4800 milliseconds after the pulse to −50 mV for 20 milliseconds served to define the baseline, followed by repolarizing step to −50 mV for 5000 milliseconds to evaluate of the tail current amplitude. Experiments were conducted at room temperature.",67,64,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)c1,CHEMBL3887897,IC50,5.24,CHEMBL3703300,2016,CHEMBL3886493,,BindingDB Patent Bioactivity Data,"Inhibition Assay: Test Example 5: The hERG potassium current was measured in a hERG-stably-expressing Chinese hamster ovary K1 (CHO) cells. The experiments were performed using an automated planar patch-clamp system QPatch HTX (Sophion Bioscience A/S). The application of pressure for forming gigaseals and whole-cell patch clamp configuration were established using the QPatch assay software. Patch-clamp experiments were performed in voltage-clamp mode and whole-cell currents were recorded. The following stimulation protocol was applied to investigate the effects of compounds on hERG potassium channel. The test solution includes:Extracellular solution: 2 mM of CaCl2, 1 mM of MgCl2, 10 mM of HEPES, 4 mM of KCl, 145 mM of NaCl, and 10 mM of glucose; and pH adjusted to 7.4 with NaOH,Intracellular solution: 5.374 mM of CaCl2, 1.75 mM of MgCl2, 10 mM of HEPES, 10 mM of EGTA, 120 mM of KCl, and 4 mM of ATP, and pH adjusted to 7.2 with KOH.",75,65,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,CHEMBL5160040,IC50,4.91,CHEMBL5200418,2022,CHEMBL5154768,J Med Chem,Scientific Literature,Inhibition of hERG by Qpatch-clamp method,111,213,c1cncc(-c2cnc3sc(N4CCCCC4)nn23)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,CHEMBL3412836,IC50,5.68,CHEMBL3408617,2015,CHEMBL3407472,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,67,596,O=C(NC1(C(=O)Nc2ccccn2)CCC1)c1ccc2c(C3CCCC3)c(-c3ccccn3)[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(c3)c(C)c(-c3ccc(F)cn3)n4C3CCCCC3)CCC2)ccc1/C=C/C(=O)O,CHEMBL3412836,IC50,5.85,CHEMBL3408622,2015,CHEMBL3407472,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG channel,67,596,O=C(NC1(C(=O)Nc2ccccn2)CCC1)c1ccc2c(c1)cc(-c1ccccn1)n2C1CCCCC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)CN3C(=O)Cc4ccccc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.52,CHEMBL5172352,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(CN1C(=O)Cc2ccccc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3c(=O)oc4ccccc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.66,CHEMBL5200240,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1c(=O)oc2ccccc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cc(Cl)cn3)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.55,CHEMBL5193432,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc(C(F)(F)F)n3)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.29,CHEMBL5187464,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc(C)n3)[C@H](C)C2)cn1,CHEMBL5129939,IC50,4.89,CHEMBL5186167,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc4cccnc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.38,CHEMBL5169888,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1ccc2cccnc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc4cnccc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,6.24,CHEMBL5177520,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1ccc2cnccc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cccn3)[C@H](C)C2)cn1,CHEMBL5129939,IC50,4.72,CHEMBL5177069,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cnc4ccccc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.33,CHEMBL5185762,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cnc2ccccc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3cnc4cccnc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,4.89,CHEMBL5172053,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cnc2cccnc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)cc3C)[C@H](C)C2)cn1,CHEMBL5129939,IC50,4.89,CHEMBL5186627,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nc(C)nc3C)[C@H](C)C2)cn1,CHEMBL5129991,IC50,4.36,CHEMBL5190588,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG by manual patch clamp method,111,597,O=C(Cn1cncn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ncc4cccnc43)[C@H](C)C2)cn1,CHEMBL5129939,IC50,4.82,CHEMBL5193608,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1ncc2cccnc21)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3nccc3C)[C@H](C)C2)cn1,CHEMBL5129939,IC50,5.25,CHEMBL5190681,2022,CHEMBL5126607,J Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by Q patch-clamp method,111,332,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,CHEMBL3825087,IC50,5.19,CHEMBL3822943,2016,CHEMBL3822394,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay,75,77,c1ccn2ncc(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCS(=O)(=O)C[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(-c3ccccc3)c2)C1=O,CHEMBL3243551,IC50,4.22,CHEMBL3233185,2014,CHEMBL3232853,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by FLIPR assay,62,281,O=C(NC1CCN(C2CCCCC2)C1=O)c1cccc(-c2ccccc2)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCS(=O)(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,CHEMBL4612554,IC50,4.53,CHEMBL4637258,2020,CHEMBL4610112,J Med Chem,Scientific Literature,Inhibition of human ERG stably expressed in HEK293 cells,99,598,O=c1[nH]ccc2c(-c3ccc4ccn(C(c5ccccn5)c5ccccn5)c4c3)c[nH]c12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CCS(=O)(=O)[C@]1(C)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OC(F)(F)O4)ccc2F)N=C1N,CHEMBL5029767,IC50,5.08,CHEMBL5092328,2021,CHEMBL5029164,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by patch-clamp assay,106,599,O=C(Nc1cccc(C2CCCC=N2)c1)c1cc2c(cn1)OCO2,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
